ID,N_replicates,N_chains,Seeds,ipTM_LCB,Sum_CONTACTS,CONTACTS_HBOND,CONTACTS_SALT_BRIDGE,CONTACTS_HYDROPHOBIC,CONTACTS_DISULFIDE,CONTACTS_VDW,BSA_INT_PROTO,SD_THETA_ROT,S_PROTO,D_APEX,SD_THETA_APEX,THETA_APEX_mean,THETA_APEX_sd,L_APEX_mean,L_APEX_sd,H_ABS_mean,H_ABS_sd,MU_H_mean,MU_H_sd,ALPHA1_LINEARITY_mean,ALPHA1_LINEARITY_sd,ALPHA1_PLDDT_mean,ALPHA1_PLDDT_sd,D_MHD_P_mean,D_MHD_P_sd,D_CC_NB_LINKER_mean,D_CC_NB_LINKER_sd,L_CC_NB_LINKER_mean,L_CC_NB_LINKER_sd,ipTM_mean,ipTM_sd,Sum_CONTACTS_mean,Sum_CONTACTS_sd,CONTACTS_HBOND_mean,CONTACTS_HBOND_sd,CONTACTS_SALT_BRIDGE_mean,CONTACTS_SALT_BRIDGE_sd,CONTACTS_HYDROPHOBIC_mean,CONTACTS_HYDROPHOBIC_sd,CONTACTS_DISULFIDE_mean,CONTACTS_DISULFIDE_sd,CONTACTS_VDW_mean,CONTACTS_VDW_sd,BSA_INT_PROTO_mean,BSA_INT_PROTO_sd,SD_THETA_ROT_mean,SD_THETA_ROT_sd,SD_THETA_APEX_mean,SD_THETA_APEX_sd,S_PROTO_mean,S_PROTO_sd,D_APEX_mean,D_APEX_sd
gob_00000000011_solanum_havanense_helixer_chr5_001893_1_cnl,3,6,"[1, 2, 3]",0.790133,141.473869,10.922276,11.790155,37.506772,0.0,79.541993,1871.4238,0.138861,0.071604,20.907208,0.221261,45.033889,0.660438,21.0,0.0,-0.161189,0.017245,0.1918,0.0,0.9389,0.000278,88.977778,0.130707,14.806667,0.142683,10.333889,0.072444,4.0,0.0,0.796667,0.005774,155.692394,12.564901,11.311154,0.343651,17.142351,4.729732,41.117223,3.190554,0.0,0.0,85.338019,5.121945,1945.448104,65.415233,0.100267,0.034106,0.1664,0.04848,0.049,0.019975,20.75,0.138924
gob_00000000012_solanum_insanum_helixer_chr7_002659_1_cnl,3,6,"[1, 2, 3]",0.229381,0.0,0.0,0.0,0.0,0.0,0.0,69.314599,19.000786,1.457243,95.001221,,,,,,-0.059823,0.055858,,,,,,,,,16.913333,1.754029,5.333333,2.309401,0.246667,0.015275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.214045,1007.328446,9.655867,8.258099,,,0.576,0.778753,78.373333,14.694054
gob_00000000013_solanum_linnaeanum_helixer_chr4_002223_1_cnl,3,6,"[1, 2, 3]",0.5004,134.539901,14.705026,10.563313,21.340437,0.0,82.696713,1803.664303,0.270669,0.16856,42.200666,,,,,,-0.252868,0.060277,,,,,,,14.671111,0.121933,6.891111,2.675065,1.333333,1.154701,0.52,0.017321,191.868084,50.660881,20.615294,5.2229,16.462146,5.212795,35.483434,12.498158,0.0,0.0,118.627671,31.752166,1983.010515,158.488139,0.2042,0.058739,,,0.123,0.040262,41.79,0.362905
gob_00000000015_solanum_macrocarpon_helixer_chr1_000853_1_cnl,3,6,"[1, 2, 3]",0.7768,242.333373,18.858626,12.672168,52.171653,0.0,153.803104,2564.005626,0.131106,0.056813,20.531857,0.16457,45.841111,0.082029,21.0,0.0,-0.261705,0.013614,0.3331,0.0,0.939067,0.000417,87.106111,0.412224,14.850556,0.067953,6.422778,1.181939,1.333333,0.57735,0.783333,0.005774,254.156258,10.447876,19.788136,0.821407,14.142265,1.299124,56.860872,4.14386,0.0,0.0,161.589818,6.881115,2665.44876,89.645236,0.074967,0.049611,0.143867,0.018295,0.037333,0.017214,20.48,0.045826
gob_00000000015_solanum_macrocarpon_helixer_chr4_000530_1_cnl,3,6,"[1, 2, 3]",0.581321,107.513668,5.536383,8.826164,12.280269,0.0,73.958286,1325.012417,0.3463,0.123385,46.573089,2.012754,38.415,25.125289,21.0,0.0,-0.277315,0.068282,0.2884,0.0,0.931833,0.006395,71.067778,14.852278,15.462778,0.440783,12.316111,11.033929,5.0,6.928203,0.656667,0.066583,132.468816,22.052849,12.209104,5.89668,11.054949,1.969576,23.503334,9.917815,0.0,0.0,84.992935,9.751312,1588.740715,233.056536,0.2082,0.122039,0.8669,1.01259,0.091,0.028618,45.596667,0.862863
gca_002271885_2_capsicum_baccatum_helixer_cm008443_1_003514_1_cnl,3,6,"[1, 2, 3]",0.634736,15.709298,1.32489,0.621951,3.673208,0.0,9.012823,127.473344,44.13542,0.082685,55.193676,0.994893,36.185556,19.604848,21.0,0.0,0.009231,0.036951,0.2733,0.0,0.930828,0.006176,63.688889,14.675702,15.073333,0.28917,40.063889,2.66344,18.333333,2.886751,0.68,0.04,165.739614,132.581698,10.662934,8.252024,10.116227,8.390086,47.694033,38.901176,0.0,0.0,96.690184,77.480431,1079.014311,840.876174,15.015267,25.733462,0.5967,0.351883,0.051,0.028,50.413333,4.224386
gob_00000000016_solanum_mammosum_helixer_chr4_000832_1_cnl,3,6,"[1, 2, 3]",0.680933,207.811668,18.909522,17.263416,46.316053,0.0,123.178432,1925.828118,0.265054,0.104589,46.711357,0.157733,46.033889,1.056049,21.0,0.0,-0.294772,0.009729,0.2857,0.0,0.9349,0.005962,79.587222,12.484767,14.993333,0.026194,27.846111,1.191405,14.0,0.0,0.726667,0.040415,218.696267,9.618714,20.57417,1.471048,17.751154,0.431014,53.125962,6.017912,0.0,0.0,126.231467,2.697965,1991.522811,58.05436,0.185133,0.070626,0.116733,0.036231,0.081333,0.020551,29.58,15.13897
gob_00000000016_solanum_mammosum_helixer_chr4_003124_1_cnl,3,6,"[1, 2, 3]",0.5812,174.714789,12.546189,12.832939,34.553106,0.0,104.761707,1423.532375,0.14264,0.085094,43.114555,0.42583,39.75,4.888656,21.0,0.0,-0.13475,0.087626,0.2467,0.0,0.917272,0.019354,74.144444,10.707411,15.210556,0.142696,33.262778,1.554301,12.666667,0.57735,0.64,0.051962,183.90172,8.118485,13.331731,0.694183,15.39131,2.260831,39.999331,4.812826,0.0,0.0,113.821252,8.005915,1916.906894,435.994762,0.125033,0.015559,0.326667,0.08763,0.056,0.02571,33.52,8.478703
gob_00000000016_solanum_mammosum_helixer_chr4_003125_1_cnl,3,6,"[1, 2, 3]",0.6776,155.341977,11.372543,10.970319,35.148916,0.0,94.010517,1805.452767,0.171808,0.089857,43.308819,0.253972,45.812778,1.145089,21.0,0.0,-0.016816,0.002807,0.2559,0.0,0.937067,0.003714,83.238889,3.04873,14.920556,0.078922,29.241111,2.767367,15.333333,2.309401,0.723333,0.040415,196.734791,36.578804,14.782308,3.013208,11.448975,0.422988,56.88908,19.21177,0.0,0.0,112.240708,16.110009,1978.029387,152.505855,0.106567,0.057653,0.190967,0.055678,0.062667,0.024028,30.103333,11.66968
gob_00000000016_solanum_mammosum_helixer_chr5_002891_1_cnl,3,6,"[1, 2, 3]",0.778684,198.897343,10.772534,22.045932,48.700779,0.0,110.602172,1962.256528,0.125521,0.060036,20.758338,0.179933,44.302222,0.479155,21.0,0.0,-0.270743,0.02014,0.1895,0.0,0.938028,0.000292,88.6,0.930417,14.625,0.034801,5.055,1.057581,-2.666667,0.57735,0.79,0.01,212.037693,11.61212,13.081321,2.040274,24.31283,2.003256,51.096271,2.116895,0.0,0.0,121.578876,9.700107,1994.160393,28.193426,0.0856,0.035278,0.129233,0.044803,0.052333,0.006807,20.623333,0.119304
gob_00000000016_solanum_mammosum_helixer_chr6_006068_1_cnl,3,6,"[1, 2, 3]",0.618684,120.627288,6.225836,17.063381,29.885022,0.0,65.897831,1663.579143,0.163655,0.097208,48.411593,0.359979,52.205,2.745313,20.0,0.0,-0.055156,0.003343,0.2123,0.0,0.925078,0.001156,74.163333,1.744019,15.331667,0.164038,8.727222,0.597044,3.333333,0.57735,0.63,0.01,170.792636,44.331087,11.081609,4.291044,22.572867,4.868729,39.563775,8.553108,0.0,0.0,96.677449,27.19993,1922.676915,228.964544,0.115067,0.042938,0.265667,0.083344,0.069667,0.024338,47.663333,0.661236
gob_00000000017_solanum_muricatum_helixer_chr1_001125_1_cnl,3,6,"[1, 2, 3]",0.766048,273.933296,24.484174,15.577009,55.950666,0.0,168.674787,2601.376213,0.092928,0.049963,25.972718,0.383298,35.760556,6.742051,21.0,0.0,-0.230128,0.000988,0.2329,0.0,0.935689,0.001603,81.666111,4.200696,14.830556,0.123292,8.981111,0.137329,2.0,0.0,0.783333,0.015275,292.208569,16.149848,26.537971,1.814939,18.03124,2.168802,65.496412,8.43557,0.0,0.0,180.906616,10.80926,2692.210146,80.269891,0.069667,0.020556,0.2719,0.098443,0.034,0.014107,18.456667,6.64193
gob_00000000017_solanum_muricatum_helixer_chr4_002240_1_cnl,3,6,"[1, 2, 3]",0.509381,82.902597,10.107891,8.761707,11.965055,0.0,49.639266,831.850763,0.353847,0.154041,41.255771,,,,,,-0.262577,0.045955,,,,,,,14.939444,0.154023,9.483889,1.815598,3.0,0.0,0.526667,0.015275,115.354263,28.677517,12.049911,1.716162,13.127369,3.857933,19.672556,6.811114,0.0,0.0,68.880904,17.003824,1262.297737,380.385729,0.2176,0.120401,,,0.101,0.046872,40.976667,0.246644
gob_00000000018_solanum_muricatum_helixer_chr3_000034_1_cnl,3,6,"[1, 2, 3]",0.646048,194.159466,19.375546,22.248964,36.100787,0.0,114.11165,1977.996803,0.168153,0.067736,44.452876,0.30963,46.775,1.430921,20.0,0.0,-0.230148,0.055299,0.2209,0.0,0.928544,0.001727,76.27,0.688152,14.998333,0.162925,8.811111,2.870042,-5.333333,2.309401,0.663333,0.015275,226.425919,28.513845,24.351353,4.397118,23.66315,1.249715,37.807784,1.508473,0.0,0.0,138.542426,21.589462,2075.322427,86.006595,0.103733,0.056928,0.236267,0.064831,0.052667,0.013317,43.61,0.744849
gob_00000000018_solanum_muricatum_helixer_chr4_000057_1_cnl,3,6,"[1, 2, 3]",0.650291,174.50977,22.486124,3.034658,26.449957,0.0,113.548555,2165.831683,0.315447,0.145876,46.860804,0.205958,42.525,1.56875,20.0,0.0,-0.3743,0.064011,0.2669,0.0,0.935094,0.004653,82.056111,6.054282,16.933333,0.623012,30.789444,4.648729,14.0,0.0,0.686667,0.032146,213.435374,34.398532,25.573946,2.728706,5.356997,2.05225,47.031405,18.187813,0.0,0.0,134.13986,18.196523,2470.702694,269.414327,0.214233,0.089442,0.1651,0.036106,0.090667,0.048789,28.77,15.986832
gob_00000000018_solanum_muricatum_helixer_chr4_000058_1_cnl,3,6,"[1, 2, 3]",0.651167,50.778079,4.15225,2.223486,14.679527,0.0,28.687609,522.230392,27.904677,0.107101,51.851744,0.335873,43.701111,4.49118,21.0,0.0,-0.207304,0.020611,0.2565,0.0,0.933117,0.009631,79.152778,10.785176,14.965556,0.096743,35.352222,0.471447,17.0,0.0,0.72,0.060828,155.361556,92.420355,12.901987,7.732137,8.812743,5.822922,42.395737,24.492799,0.0,0.0,90.341206,54.483246,1400.556941,776.176637,9.5859,16.188292,0.261033,0.066135,0.069667,0.033081,31.34,18.126216
gca_002271885_2_capsicum_baccatum_helixer_cm008453_1_000030_1_cnl,3,6,"[1, 2, 3]",0.538684,11.719191,-0.403624,-0.354973,3.717149,0.0,6.480456,1311.242952,0.17838,0.13882,47.831118,0.281405,49.742778,0.849523,21.0,0.0,-0.405281,0.068599,0.3138,0.0,0.925783,0.000524,81.335556,0.457032,15.113333,0.023511,3.83,0.0,-2.0,0.0,0.55,0.01,40.418803,25.361829,1.775219,1.925443,1.866882,1.963452,11.3885,6.779168,0.0,0.0,24.964761,16.334569,1368.322105,50.440813,0.157467,0.018481,0.2495,0.028194,0.101,0.033422,47.443333,0.342685
gob_00000000018_solanum_muricatum_helixer_chr4_000059_1_cnl,3,6,"[1, 2, 3]",0.558431,132.741299,13.956124,8.605588,9.550376,0.0,93.3825,1507.038361,0.304329,0.133397,45.742316,0.32338,47.340556,2.439437,21.0,0.0,-0.078534,0.075091,0.146,0.0,0.938989,0.001639,70.941111,14.428842,14.765,0.099289,27.445556,1.006944,11.333333,0.57735,0.653333,0.083865,190.600009,51.129706,18.579507,4.085681,11.484795,2.544354,32.098216,19.925513,0.0,0.0,127.164363,29.853012,1861.868574,313.563244,0.1616,0.126129,0.210833,0.099458,0.073333,0.053079,34.386667,10.03498
gob_00000000018_solanum_muricatum_helixer_chr4_002408_1_cnl,3,6,"[1, 2, 3]",0.641765,48.030628,4.904851,2.826689,11.179679,0.0,28.717304,382.20746,27.903812,0.113271,40.446717,0.302689,43.978333,3.028498,21.0,0.0,-0.320527,0.107105,0.2319,0.0,0.938622,0.000129,79.954444,13.492781,15.105556,0.156368,22.938889,0.398808,11.333333,1.154701,0.736667,0.083865,189.167063,124.722182,15.110083,9.018357,8.459583,4.977785,52.483492,36.500154,0.0,0.0,111.892841,73.502171,1462.42662,954.589015,9.5394,16.22862,0.229833,0.064382,0.076667,0.032347,27.53,11.414495
gob_00000000018_solanum_muricatum_helixer_chr4_002409_1_cnl,3,6,"[1, 2, 3]",0.4508,9.099775,0.803042,0.581618,2.272287,0.0,4.868654,56.079242,37.308382,0.114293,45.567736,0.481088,43.922222,2.974459,21.0,0.0,-0.447433,0.001125,0.2546,0.0,0.939567,0.000698,71.68,2.305831,14.617222,0.693005,13.533333,1.086934,6.0,0.0,0.49,0.034641,15.494534,5.651045,1.517856,0.631681,1.045149,0.409622,4.232653,1.732375,0.0,0.0,8.522451,3.228858,691.373855,561.409463,18.965633,16.209476,0.281,0.176818,0.070667,0.038553,43.266667,2.033454
gob_00000000019_solanum_aethiopicum_helixer_chr4_002314_1_cnl,3,6,"[1, 2, 3]",0.409856,49.551899,3.525284,4.532024,7.123827,0.0,33.530779,1536.842161,0.118312,0.080694,72.450878,,,,,,-0.161219,0.140957,,,,,,,14.515556,0.113153,12.411667,6.785331,-3.333333,9.237604,0.463333,0.047258,123.109229,65.002568,11.144378,6.732988,12.161588,6.742241,20.599584,11.908518,0.0,0.0,78.167148,39.445132,1773.4912,209.126612,0.082,0.032088,,,0.059333,0.018877,67.486667,4.386871
gob_00000000019_solanum_aethiopicum_helixer_chr4_002316_1_cnl,3,6,"[1, 2, 3]",0.430933,28.596966,3.320963,-3.545516,9.771832,0.0,15.68616,1243.065521,0.207404,0.119709,62.616624,,,,,,-0.248718,0.016184,,,,,,,15.185556,0.223944,14.513889,2.172375,-6.333333,8.144528,0.476667,0.040415,90.520936,54.722175,8.580206,4.64759,5.754448,8.218373,18.783325,7.963451,0.0,0.0,56.816677,36.347013,1527.079228,250.98274,0.1621,0.040035,,,0.075,0.039509,53.08,8.427509
gob_00000000020_solanum_aethiopicum_helixer_chr4_000592_1_cnl,3,6,"[1, 2, 3]",0.680061,174.119701,15.445837,11.992703,42.988667,0.0,99.403876,1730.404202,0.130004,0.089072,54.047677,0.331254,45.591111,1.344601,21.0,0.0,-0.206164,0.070248,0.2857,0.0,0.933789,0.009364,83.428889,6.064239,14.717222,0.022194,20.292222,1.414858,9.0,0.0,0.71,0.026458,195.334833,18.747799,16.740069,1.143712,12.568889,0.509175,55.179828,10.773321,0.0,0.0,109.425838,8.856402,1930.324865,176.669768,0.1199,0.008929,0.1764,0.136844,0.073667,0.013614,31.37,20.040249
gob_00000000022_solanum_aethiopicum_helixer_chr11_001439_1_cnl,3,6,"[1, 2, 3]",0.700533,145.179177,7.276749,6.287828,38.917883,0.0,84.967422,1717.041983,0.137963,0.046842,21.655925,0.217473,47.210556,0.862239,21.0,0.0,-0.132976,0.017865,0.3274,0.0,0.939356,0.000527,87.693889,1.216875,29.29,0.86215,4.436111,2.258654,-2.666667,0.57735,0.726667,0.023094,149.358704,3.693445,8.417821,1.008364,9.924487,3.213713,40.543277,1.43636,0.0,0.0,89.439073,3.951595,1926.103034,184.747124,0.129067,0.007862,0.1655,0.045929,0.031,0.014,21.063333,0.523673
gob_00000000022_solanum_aethiopicum_helixer_chr5_001128_1_cnl,3,6,"[1, 2, 3]",0.719381,170.899573,6.216213,20.93279,50.544873,0.0,91.01212,2258.67768,0.104911,0.055291,20.986682,0.215759,44.819444,0.183002,21.0,0.0,-0.31885,0.028583,0.1918,0.0,0.939589,0.001119,87.615556,0.597721,14.833889,0.248777,17.444444,1.257159,7.0,0.0,0.736667,0.015275,191.403198,18.11904,7.841897,1.436616,21.67553,0.656358,53.518943,2.628184,0.0,0.0,106.995441,14.124451,2294.869549,31.982732,0.0879,0.015033,0.1792,0.032307,0.045667,0.008505,20.873333,0.100167
gob_00000000022_solanum_aethiopicum_helixer_chr5_001129_1_cnl,3,6,"[1, 2, 3]",0.731067,138.205438,13.24036,14.732872,33.386695,0.0,75.049561,1726.538198,0.144882,0.087147,27.729069,0.334915,41.873333,1.738496,21.0,0.0,-0.319818,0.115294,0.2083,0.0,0.938106,0.000968,84.458889,3.937673,14.608889,0.026475,12.112222,6.57508,2.666667,6.110101,0.783333,0.046188,177.188393,34.449214,14.359874,0.989314,15.964088,1.088025,37.737742,3.845018,0.0,0.0,108.143669,29.245243,1913.60903,165.314381,0.099567,0.040045,0.2716,0.055951,0.050333,0.032532,26.65,0.953572
gob_00000000028_solanum_prinophyllum_helixer_chr4_000416_1_cnl,3,6,"[1, 2, 3]",0.620983,43.363963,3.738689,1.218267,13.002065,0.0,24.869382,427.653252,27.913572,0.098405,23.224641,0.343413,45.882222,0.578821,21.0,0.0,-0.327586,0.0,0.28,0.0,0.938289,0.000255,84.795,0.904324,13.621667,1.918246,36.125,0.938102,19.0,0.0,0.706667,0.075719,187.390621,127.27627,15.870068,10.720493,13.246339,10.6292,47.584293,30.560294,0.0,0.0,109.807326,75.059609,1549.089557,991.01258,9.5002,16.271886,0.260233,0.073505,0.071667,0.023629,21.21,1.780337
gca_002271885_2_capsicum_baccatum_helixer_mlft02000082_1_000049_1_cnl,3,6,"[1, 2, 3]",0.7068,131.12176,15.137982,3.988869,30.924528,0.0,75.525387,1790.552338,0.127074,0.116389,20.826759,,,,16.0,0.0,-0.467601,0.044389,0.261,0.0,0.898844,0.000453,86.957778,0.301875,14.648889,0.023941,9.156111,0.050009,3.0,0.0,0.713333,0.005774,146.979487,14.013464,16.062222,0.81675,7.851764,3.413638,36.23963,4.696952,0.0,0.0,86.086468,9.332821,1953.584423,144.071354,0.095267,0.028108,,,0.079333,0.032747,20.48,0.306431
gob_00000000028_solanum_prinophyllum_helixer_chr4_002003_1_cnl,3,6,"[1, 2, 3]",0.466052,-3.58686,0.078829,-2.311457,0.940659,0.0,-2.476277,114.940048,43.974312,0.139525,46.877461,,,,,,-0.235049,0.043476,,,,,,,14.611667,0.320468,23.772222,1.257253,8.666667,0.57735,0.5,0.03,54.024506,50.911129,5.901042,5.145086,5.688382,7.069453,6.877452,5.24634,0.0,0.0,35.095809,33.20243,1039.344526,816.895675,14.956933,25.64264,,,0.101,0.034044,43.96,2.578158
gob_00000000028_solanum_prinophyllum_helixer_chr4_002010_1_cnl,3,6,"[1, 2, 3]",0.5336,9.590074,0.661659,1.384346,1.240299,0.0,5.706706,151.101431,44.086628,0.104315,60.573424,,,,,,-0.102826,0.072014,,,,,,,14.451667,0.035862,17.317222,4.623906,7.666667,2.886751,0.546667,0.011547,162.87142,135.454632,15.955728,13.515359,13.750333,10.927815,28.352346,23.9589,0.0,0.0,103.849485,86.728714,1567.195675,1251.401622,15.019867,25.686279,,,0.082333,0.019425,51.933333,7.635243
gob_00000000029_solanum_pseudolulo_helixer_chr4_000488_1_cnl,3,6,"[1, 2, 3]",0.702096,192.429775,13.316802,13.123178,46.885439,0.0,112.839078,1734.411805,0.179028,0.107325,47.989271,0.287711,45.93,1.092776,21.0,0.0,-0.249061,0.040125,0.2857,0.0,0.936078,0.004074,82.294444,8.216581,15.017222,0.107449,24.962222,0.718448,13.0,0.0,0.736667,0.030551,218.555811,23.087562,15.516142,1.943556,14.553593,1.264056,59.103071,10.796714,0.0,0.0,128.045067,13.437523,2082.737507,307.815211,0.1408,0.033782,0.2188,0.060897,0.069,0.033867,29.743333,16.123924
gob_00000000030_solanum_quitoense_helixer_chr4_000334_1_cnl,3,6,"[1, 2, 3]",0.5268,172.987635,16.232694,16.611332,28.356723,0.0,108.222482,1930.202259,0.243452,0.151579,42.732459,0.705638,29.647778,21.950867,32.0,0.0,-0.05246,0.227272,0.1151,0.0,0.954644,0.012623,56.568889,15.205495,14.212222,0.150197,12.150556,1.384026,0.333333,7.234178,0.533333,0.005774,211.589056,34.112053,20.764513,4.004766,18.63808,1.791036,32.976495,4.082489,0.0,0.0,137.849382,26.181273,2127.647922,174.482612,0.158167,0.075367,0.411867,0.259606,0.098667,0.046758,41.593333,1.006645
gob_00000000030_solanum_quitoense_helixer_chr4_001879_1_cnl,3,6,"[1, 2, 3]",0.631867,146.372753,14.241917,10.651803,28.55116,0.0,91.870558,1625.162767,0.200456,0.07599,43.213181,0.442391,46.968889,0.671022,21.0,0.0,-0.209772,0.023166,0.2857,0.0,0.935922,0.003644,83.881667,6.529837,15.091667,0.174507,18.214444,10.716694,9.0,6.928203,0.723333,0.080829,214.387986,60.10502,19.533167,4.675875,12.358355,1.508079,56.917807,25.067589,0.0,0.0,124.892016,29.181042,2097.629486,417.518552,0.152367,0.042496,0.293067,0.131958,0.048333,0.02444,28.153333,13.308378
gob_00000000031_solanum_robustum_helixer_chr12_002104_1_cnl,3,6,"[1, 2, 3]",0.650133,157.797713,14.435517,11.035656,35.146261,0.0,92.574418,2023.286938,0.186478,0.081523,46.072159,,,,,,-0.403404,0.061661,,,,,,,14.657778,0.019173,15.408333,1.278772,-10.666667,1.154701,0.656667,0.005774,186.736038,25.57278,18.354036,3.462793,14.162582,2.763262,42.071115,6.11949,0.0,0.0,111.052635,16.32919,2115.614179,81.589527,0.1497,0.032501,,,0.065667,0.014012,45.473333,0.529182
gob_00000000031_solanum_robustum_helixer_chr12_002106_1_cnl,3,6,"[1, 2, 3]",0.6268,259.382929,19.246316,16.304935,54.613717,0.0,152.30497,2575.362552,0.179932,0.077304,46.414642,,,,,,0.011239,0.11899,,,,,,,15.208333,0.235944,13.607778,3.188305,1.666667,7.505553,0.633333,0.005774,266.474807,6.267088,24.086023,4.276846,18.958272,2.344753,62.245427,6.744137,0.0,0.0,160.130609,6.915512,2670.283976,83.882005,0.1341,0.040501,,,0.058,0.017059,33.08,11.783815
gob_00000000031_solanum_robustum_helixer_chr4_000547_1_cnl,3,6,"[1, 2, 3]",0.619856,106.52558,7.200344,7.740757,20.819214,0.0,68.432467,1261.94743,0.221186,0.078145,49.419674,0.433402,46.246667,3.45803,21.0,0.0,-0.246754,0.061602,0.2139,0.0,0.930239,0.007825,79.055556,5.366717,14.903889,0.176575,20.308333,0.62798,8.333333,0.57735,0.673333,0.047258,125.72265,16.964439,9.064342,1.647214,10.374487,2.327426,25.263376,3.927304,0.0,0.0,80.320384,10.505345,1360.5396,87.125841,0.152833,0.060403,0.294033,0.12316,0.067,0.009849,46.9,2.226634
gob_00000000031_solanum_robustum_helixer_chr4_000552_1_cnl,3,6,"[1, 2, 3]",0.630846,162.272581,9.070386,10.391914,32.504133,0.0,98.813984,1747.952679,0.164371,0.091746,45.665226,0.31635,46.342778,0.547584,21.0,0.0,-0.1193,0.034184,0.2043,0.0,0.934906,0.00477,82.115556,5.472407,15.138333,0.109899,24.617778,19.214694,8.777778,9.100265,0.686667,0.049329,200.952721,34.181616,16.920043,6.936737,13.766693,2.98229,50.670001,16.053166,0.0,0.0,118.237762,17.164781,2052.771872,269.368535,0.1411,0.020565,0.254767,0.054421,0.062667,0.025697,30.42,13.472197
gob_00000000031_solanum_robustum_helixer_chr4_002178_1_cnl,3,6,"[1, 2, 3]",0.517368,-12.956827,-1.396778,0.941802,-3.063967,0.0,-9.3711,50.943934,37.269074,0.119261,55.441196,,,,,,-0.190552,0.054202,,,,,,,14.330556,0.077841,6.683889,4.92577,-3.0,5.196152,0.54,0.02,113.865292,112.072629,10.95259,10.913129,8.685473,6.843077,20.162902,20.525571,0.0,0.0,73.767466,73.4695,1208.689401,1023.098965,18.913133,16.221134,,,0.068,0.045299,46.346667,8.03683
gca_003996215_1_jaltomata_sinuosa_helixer_qjpp01000008_1_000133_1_cnl,3,6,"[1, 2, 3]",0.671471,166.143026,10.882593,17.347185,40.839968,0.0,94.665997,1912.420824,0.10956,0.07828,22.936682,0.747736,40.881111,8.529072,21.0,0.0,-0.210228,0.067762,0.1918,0.0,0.938089,0.001102,81.26,14.531497,14.901111,0.048141,11.906667,5.665576,2.777778,5.581053,0.753333,0.072342,193.142928,23.859797,13.570454,2.375261,20.428103,2.722605,44.713993,3.423474,0.0,0.0,113.003243,16.204613,2136.585528,198.094212,0.0905,0.016844,0.3854,0.320196,0.049333,0.02558,19.316667,3.199005
gob_00000000031_solanum_robustum_helixer_chr4_002239_1_cnl,3,6,"[1, 2, 3]",0.728684,44.420667,3.40759,1.151348,12.806446,0.0,26.501983,466.982247,27.896132,0.122165,21.709114,0.925977,42.692778,7.258953,21.0,0.0,-0.159526,0.017223,0.2405,0.0,0.938694,0.000299,82.426111,2.796435,15.069444,0.060031,24.797778,0.149456,13.0,0.0,0.74,0.01,126.524721,72.555302,12.122086,7.700995,6.247195,4.503197,37.026706,21.403429,0.0,0.0,70.47509,38.859008,1429.079229,850.204518,9.553933,16.20899,0.436867,0.432227,0.076333,0.040501,20.913333,0.703231
gob_00000000031_solanum_robustum_helixer_chr7_000593_1_cnl,3,6,"[1, 2, 3]",0.588399,136.464785,10.56669,9.947965,25.484009,0.0,80.910493,1508.561565,0.184132,0.120577,50.875575,0.219423,46.673333,4.819717,21.0,0.0,-0.156226,0.03742,0.2857,0.0,0.930639,0.00662,78.545556,12.085974,14.977778,0.10013,22.971667,1.764287,9.0,0.0,0.67,0.072111,186.159086,43.914824,12.881765,2.04583,12.94062,2.644608,49.797163,21.48552,0.0,0.0,108.837064,24.678694,2003.461892,437.343118,0.132767,0.045392,0.215333,0.003614,0.077333,0.038214,35.55,13.543201
gob_00000000033_solanum_torvum_helixer_chr4_000622_1_cnl,3,6,"[1, 2, 3]",0.610121,41.168182,4.154484,2.23896,8.01847,0.0,24.864338,492.538429,27.884738,0.095785,58.120068,0.341293,46.9,8.296364,21.0,0.0,-0.147325,0.030737,0.2857,0.0,0.9306,0.007012,77.835,9.571859,14.910556,0.316027,28.584444,0.502439,14.0,0.0,0.67,0.052915,141.087798,88.298904,11.51725,6.506472,11.364124,8.063902,33.497997,22.516242,0.0,0.0,83.88949,52.160491,1589.988613,969.81606,9.500667,16.245992,0.2708,0.062295,0.078,0.015716,39.286667,16.643066
gob_00000000033_solanum_torvum_helixer_chr4_000624_1_cnl,3,6,"[1, 2, 3]",0.527091,81.283231,14.058515,7.928297,2.454104,0.0,56.00558,1622.095123,0.163797,0.068391,51.986955,0.284108,48.468889,3.012951,21.0,0.0,-0.251691,0.029929,0.2438,0.0,0.932872,0.004804,77.925,3.027238,14.884444,0.125104,17.981111,1.48427,6.666667,1.527525,0.623333,0.085049,149.601429,60.37275,18.714662,4.114634,13.043537,4.520334,25.921433,20.738064,0.0,0.0,90.331828,30.334084,1948.495765,288.440049,0.117033,0.041325,0.1703,0.100572,0.054333,0.012423,36.446667,13.732943
